MMSI,데이터수,최초_시간,최종_시간,최소_위도,최대_위도,최소_경도,최대_경도,평균_SOG,최대_SOG,최소_SOG,평균_COG,최대_COG,최소_COG
aJtRcY6zQSgwRHBaI7pkww==,7845,2020-03-10 00:00:09,2020-03-10 23:59:55,34.7265733333333,91.0,127.73666,181.0,0.23979604843849586,102.3,0.0,130.0720968769917,360.0,2.3
aJyTX8ue/mHnLa5TOT0gXw==,409,2020-03-10 00:02:27,2020-03-10 23:59:25,33.2347616666667,33.2348716666667,126.568818333333,126.568923333333,0.03374083129584352,0.4,0.0,1.6210268948655258,330.3,0.0
aLGMjQjc+qdaOb2hnTIUZg==,2367,2020-03-10 00:00:09,2020-03-10 11:50:39,39.039815,39.0399366666667,122.723436666667,122.723565,0.008069286016054077,0.2,0.0,156.0,156.0,156.0
aLPe14eOgoow3t5YVCTVmw==,4,2020-03-10 01:27:28,2020-03-10 03:53:56,39.670575,39.672805,123.457555,123.477148333333,6.1,8.1,4.5,255.85000000000002,282.1,184.5
aLVl4ff09ljJsyYM70Uf4Q==,8818,2020-03-10 00:00:06,2020-03-10 23:59:56,34.7547083333333,34.7940166666667,126.247458333333,126.419585,0.6447153549557724,10.7,0.0,135.20628260376503,359.0,0.0
aMEhlF4kzisScIOQxFL3VA==,92,2020-03-10 02:46:34,2020-03-10 05:10:24,36.5090416666667,36.525415,129.448413333333,129.4565,3.347826086956522,7.9,0.0,118.22173913043478,358.7,0.0
aMP2IEFVOOYo/g7v65iqAw==,9004,2020-03-10 00:10:00,2020-03-10 23:59:52,33.971565,91.0,125.337036666667,181.0,7.633562860950689,102.3,5.5,273.3681030653043,360.0,251.9
aMQ+VBeJzyLJ3HseXC6XZA==,315,2020-03-10 00:13:15,2020-03-10 23:58:19,37.4608283333333,37.474,126.604075,126.610816666667,0.2126984126984127,10.9,0.0,41.883809523809525,346.0,0.0
aOb7l3ZTTApOOyWrqI1sBw==,8689,2020-03-10 00:00:08,2020-03-10 23:59:53,34.07875,36.3954666666667,125.6245,127.90335,10.400978248359996,14.4,6.5,149.25952353550466,359.0,0.0
aOk8TzEBMFjONgfnPAo39w==,474,2020-03-10 04:22:35,2020-03-10 06:50:15,36.6893083333333,37.133605,123.850558333333,124.034771666667,11.907805907172996,12.2,11.2,334.33502109704636,356.0,316.3
aPBHAlrMKuxrmybFT7WfEA==,3891,2020-03-10 00:00:40,2020-03-10 23:59:41,34.67132,34.8302516666667,128.423811666667,128.449651666667,0.3983294782832177,10.3,0.0,45.00601387818041,359.8,0.0
aPMvVgLJTcEMfmcDNK1zuw==,7,2020-03-10 05:37:09,2020-03-10 07:26:52,38.7916716666667,39.02558,121.73958,121.81794,12.12857142857143,15.4,0.0,316.34285714285716,345.3,172.6
aPruEyqUSfJ7rJB6XObdgg==,8496,2020-03-10 00:00:53,2020-03-10 23:59:59,34.3664666666667,91.0,126.134636666667,181.0,0.01612523540489642,102.3,0.0,127.45822740112996,360.0,0.0
aQawz0igOr1H/5Q7gQHidw==,1,2020-03-10 00:47:54,2020-03-10 00:47:54,32.1200583333333,32.1200583333333,126.166266666667,126.166266666667,2.9,2.9,2.9,102.9,102.9,102.9
aQzpKsPdki1Vj42yhBA+tg==,470,2020-03-10 00:00:42,2020-03-10 23:57:43,36.06667,36.067275,129.44658,129.449093333333,0.1897872340425532,0.7,0.0,209.33489361702127,356.3,2.5
aRIRP5njPLmoX9fhRvlAEA==,8601,2020-03-10 00:00:01,2020-03-10 23:59:59,34.86093,34.869125,127.728136666667,127.767915,0.5759562841530055,9.7,0.0,173.72084641320777,359.8,1.7
aRabBRtZmAAuqyjC6Zt44Q==,1980,2020-03-10 00:00:09,2020-03-10 07:40:06,39.65651,39.6566066666667,123.209588333333,123.20972,0.0,0.0,0.0,24.01010101010101,359.3,0.0
aS5pBeb2olRqyZHxnUAgTA==,5,2020-03-10 11:46:57,2020-03-10 11:47:45,91.0,91.0,181.0,181.0,102.3,102.3,102.3,360.0,360.0,360.0
aU06Vp2E9c1uVuiA54qwXA==,20268,2020-03-10 00:00:06,2020-03-10 23:59:51,33.2012166666667,33.3330333333333,126.549366666667,127.8333,4.60345372014999,16.6,0.0,167.0280935464772,359.9,0.0
aUiDb6WI9Bg1+CxNskjJAw==,42,2020-03-10 12:23:23,2020-03-10 12:31:03,33.5210083333333,91.0,126.531913333333,181.0,2.4857142857142853,102.3,0.0,135.7904761904762,360.0,0.0
aWUn/01vTDGUojMGZ+WGYQ==,3,2020-03-10 16:36:23,2020-03-10 16:36:34,91.0,91.0,181.0,181.0,102.3,102.3,102.3,360.0,360.0,360.0
aX5iABewxzC78KRjjcWFMw==,838,2020-03-10 06:47:54,2020-03-10 09:08:05,33.4730333333333,91.0,126.92715,181.0,1.3428400954653938,102.3,0.0,4.725536992840095,360.0,0.0
aXojxZyu2WhIZdSATq1RrA==,4102,2020-03-10 00:00:05,2020-03-10 23:59:50,34.87417,34.8758616666667,127.784771666667,127.787151666667,0.15353486104339348,1.7,0.0,183.78191126279864,359.9,0.0
aYgK4dRwUK2xx1IRqYt6tA==,3,2020-03-10 06:31:38,2020-03-10 06:34:09,38.7947833333333,38.80296,121.747426666667,121.748786666667,11.733333333333334,11.8,11.6,187.4333333333333,187.7,187.0
aZ3Q0WJy80wFzgcgWI+MCA==,310,2020-03-10 06:20:52,2020-03-10 23:59:32,32.246345,32.24791,125.351558333333,125.354231666667,1.9667741935483873,7.9,0.0,4.0,4.0,4.0
aZ7/7q9DoYS2LmCYbGN+yg==,588,2020-03-10 08:04:58,2020-03-10 23:54:36,37.7907416666667,37.8960866666667,131.528736666667,131.778301666667,4.7921768707483,12.8,0.1,194.19285714285712,359.9,0.1
aa8bGlAduIx5pjRnesyLXQ==,7395,2020-03-10 00:00:04,2020-03-10 23:59:51,37.35473,91.0,124.713783333333,181.0,4.213049357674104,102.3,0.0,155.82586883029074,360.0,0.0
aaT2KrkhI33FzhFngQZKGA==,458,2020-03-10 00:05:10,2020-03-10 23:57:21,35.0544483333333,35.05455,128.999598333333,128.999665,0.004585152838427948,0.1,0.0,182.6744541484716,357.7,10.9
aaUFz4xfGcTd1BnBJZ/BzA==,8616,2020-03-10 00:00:01,2020-03-10 23:59:58,32.9959566666667,33.815185,125.565341666667,126.921656666667,6.260654596100279,11.4,1.4,164.57591689879297,357.9,0.8
abNN5DJ4UShHOI4F7yB/5g==,1951,2020-03-10 00:00:01,2020-03-10 23:59:30,34.9259,34.9292,128.580483333333,128.586033333333,0.03905689390056381,1.2,0.0,162.02562788313685,359.0,0.0
accwVaYQ436rw2tfYV3/Xw==,5576,2020-03-10 00:00:03,2020-03-10 13:25:53,34.7595066666667,34.8426233333333,128.413333333333,128.448148333333,0.3457496413199426,10.6,0.0,304.89148134863706,360.0,0.0
acjzRygYHSeSOsKLaxE4hw==,452,2020-03-10 00:00:30,2020-03-10 23:57:29,35.07992,35.0807316666667,126.029911666667,126.03085,0.26548672566371684,1.2,0.0,67.84469026548672,358.4,0.0
adXUvuVXoUmqRshEyaclsw==,2160,2020-03-10 00:00:01,2020-03-10 23:59:44,35.0248666666667,35.4939333333333,129.387916666667,129.807166666667,6.4030555555555555,11.6,0.0,249.38518518518518,359.0,0.0
ae+eawn0Aks4Qnjf8lvvBQ==,27,2020-03-10 09:13:12,2020-03-10 23:57:27,32.02342,32.0298333333333,125.263078333333,125.275678333333,1.7333333333333332,5.1,0.3,6.962962962962963,7.0,6.0
af9rRKov1n6qCpFPUmARiw==,245,2020-03-10 05:06:16,2020-03-10 23:54:59,32.2260433333333,32.2376083333333,125.242076666667,125.256218333333,1.4261224489795918,15.2,0.0,164.74857142857144,359.6,0.0
afBJEn7xCfg1mCn7to56dg==,11,2020-03-10 06:26:54,2020-03-10 06:40:59,37.1148783333333,37.116555,126.67293,126.679943333333,3.8363636363636364,6.3,0.2,100.08181818181819,352.8,0.0
agG8rKGCQx188ilqehA35g==,73,2020-03-10 09:53:21,2020-03-10 23:58:35,32.0011366666667,32.00306,125.014066666667,125.018333333333,1.9506849315068493,8.4,0.1,177.86712328767123,359.1,2.5
agSTjjVdVnkNwzbqfSVU0A==,4729,2020-03-10 00:00:02,2020-03-10 23:58:54,34.842255,34.842375,128.426138333333,128.426238333333,0.00765489532670755,0.2,0.0,168.3,168.3,168.3
agTs/43mulEwg/domtM7/A==,999,2020-03-10 07:02:14,2020-03-10 13:09:26,37.41284,37.4942133333333,126.580671666667,126.627945,2.4455455455455453,9.2,0.0,134.13183183183185,358.9,0.0
ageewNzKlaIDjH7R/s/SGQ==,3,2020-03-10 09:04:24,2020-03-10 09:04:45,35.97621,35.9762133333333,126.624013333333,126.624013333333,0.06666666666666667,0.1,0.0,360.0,360.0,360.0
ahifqgUwFer8v4QeF8cNRA==,41,2020-03-10 00:02:46,2020-03-10 07:29:41,38.8831666666667,38.8854816666667,123.67522,123.676206666667,0.21951219512195122,0.7,0.0,172.54146341463414,351.5,9.4
aiO0pUHjCusIoClI1s02Qw==,169,2020-03-10 13:50:38,2020-03-10 18:29:01,36.4835666666667,37.66005,123.343483333333,123.45935,15.7396449704142,17.2,14.6,243.06863905325443,359.8,1.5
aiuliyVZWmvSVW7IOQmcJA==,752,2020-03-10 00:00:40,2020-03-10 23:57:01,35.3862366666667,35.3863683333333,129.39288,129.393121666667,0.0,0.0,0.0,0.0,0.0,0.0
akzF7H6NqODsIQjQj9Yo8Q==,1987,2020-03-10 00:00:09,2020-03-10 23:59:45,36.9579333333333,36.9877166666667,126.746666666667,126.839666666667,0.32702566683442374,9.5,0.0,131.97453447408154,359.7,0.0
alAyLGQE7xbVKf8UywHUhQ==,381,2020-03-10 00:00:46,2020-03-10 23:56:35,36.898745,36.9642533333333,125.809398333333,125.831375,2.2301837270341207,10.6,0.0,200.3485564304462,359.2,0.8
alMDCTxe4A95U2tF8aTKmQ==,70,2020-03-10 00:03:10,2020-03-10 22:13:46,32.6472133333333,32.825955,125.659898333333,125.741341666667,1.2957142857142858,4.4,0.2,174.25285714285715,351.7,5.3
alOG2oMMzqWVwQwxGhHXCQ==,6269,2020-03-10 00:00:01,2020-03-10 23:59:50,91.0,91.0,181.0,181.0,102.3,102.3,102.3,360.0,360.0,360.0
amuHk5bYytpdFFkotTxs0w==,334,2020-03-10 00:00:03,2020-03-10 23:57:04,34.76592,34.76601,126.017486666667,126.017565,0.0,0.0,0.0,0.0,0.0,0.0
anPs1FpGeQbf8EycLq/YCA==,2269,2020-03-10 00:00:04,2020-03-10 18:19:03,33.8480916666667,33.9681033333333,127.133385,129.390591666667,4.210665491405906,7.8,1.9,89.6135301895108,113.9,71.0
ao3DXmFIAVuGBYuBcUcr4w==,4,2020-03-10 14:13:27,2020-03-10 14:20:46,36.32827,36.3282816666667,126.511535,126.511565,0.025,0.1,0.0,0.025,0.1,0.0
ao3JS9Lponv4Br6hfApf0w==,5,2020-03-10 08:47:01,2020-03-10 10:27:22,32.01301,32.0169383333333,125.263345,125.26403,1.1,1.9,0.3,2.0,2.0,2.0
aoSXwjg7psh2Fc4JIHA8YQ==,398,2020-03-10 01:40:13,2020-03-10 23:59:47,33.2452266666667,33.3096266666667,125.204706666667,125.241478333333,1.615075376884422,6.6,0.0,187.1077889447236,358.2,0.1
aqEE5zERNFVOrsBmgvk3uQ==,143,2020-03-10 00:06:32,2020-03-10 09:43:56,33.1752166666667,91.0,127.658311666667,181.0,1.7846153846153845,102.3,0.0,174.9111888111888,360.0,4.1
aqIiRiWJJYA6yBxG0U2aeQ==,5286,2020-03-10 00:00:23,2020-03-10 23:59:55,33.41663,91.0,126.25961,181.0,0.2544457056375331,102.3,0.0,174.5294551645857,360.0,0.1
aqWaQwhnj6wxSaB9h+u/qQ==,1362,2020-03-10 00:00:24,2020-03-10 23:59:52,35.041375,35.111895,128.9993,129.107581666667,4.400881057268722,10.3,0.0,194.17650513950076,359.3,0.1
arRUecbRCOlfGd9yHZf8Qw==,289,2020-03-10 07:14:04,2020-03-10 13:23:40,36.4289833333333,36.4476933333333,126.467256666667,126.501316666667,3.9629757785467126,14.8,0.0,204.43425605536333,358.5,0.0
atjV5MckLQuutrEySWG+8A==,6288,2020-03-10 00:00:06,2020-03-10 23:59:54,34.6716166666667,35.1910266666667,127.784976666667,129.107561666667,4.699157124681934,14.8,0.0,187.56738231552163,359.9,0.0
au1RBOs7rKPwjlYLycn1xQ==,2524,2020-03-10 00:01:20,2020-03-10 15:35:51,36.7953666666667,37.4533033333333,126.113283333333,126.61223,3.2176703645007922,8.4,0.0,128.33918383518224,359.9,0.1
avWC6yo2Sv176vC8LH+hOg==,8,2020-03-10 07:21:53,2020-03-10 07:38:32,38.9554166666667,38.95542,121.62695,121.626956666667,0.0,0.0,0.0,0.0,0.0,0.0
aw/cXSJOcxoUvzVVG2IAGQ==,462,2020-03-10 00:00:20,2020-03-10 23:57:26,37.058005,37.0617666666667,126.150496666667,126.154085,0.21493506493506492,1.9,0.0,199.03809523809525,359.5,2.1
axYSvRu2CWwH5txT+kp0QA==,8,2020-03-10 09:50:39,2020-03-10 15:34:09,32.2309716666667,32.23171,125.348825,125.350021666667,1.15,2.2,0.1,4.75,5.0,4.0
axagIpDTjZtQCfAzHuJiCQ==,1063,2020-03-10 00:00:01,2020-03-10 23:59:57,35.4765266666667,35.5038216666667,129.364486666667,129.391913333333,5.595860771401693,7.5,0.0,207.73631232361242,359.7,0.0
axap7O1VTrLYfVoQMN3wmA==,63,2020-03-10 06:17:03,2020-03-10 08:00:03,37.5690833333333,37.6569466666667,125.710325,125.746956666667,6.67936507936508,21.9,0.0,172.115873015873,340.4,0.0
axbsDl8emwHomzSlkHklyQ==,800,2020-03-10 04:57:39,2020-03-10 18:29:57,37.2615766666667,37.4572433333333,125.944243333333,126.597176666667,7.73975,12.0,0.0,139.0825,357.3,0.0
axvruP2xB+ny6XJsmmgAqQ==,408,2020-03-10 00:03:03,2020-03-10 23:57:03,34.842915,34.8430116666667,128.438011666667,128.438121666667,0.0004901960784313725,0.1,0.0,32.109313725490196,44.5,12.3
ayUZvbWRqq+dkb2Jkerd3Q==,439,2020-03-10 00:08:27,2020-03-10 23:56:48,37.487305,37.4891066666667,126.630111666667,126.632311666667,0.13940774487471527,10.7,0.0,241.3366742596811,358.1,7.4
ayugayALl9cpuSSgF5Uq1Q==,138,2020-03-10 00:02:23,2020-03-10 23:59:23,34.8862533333333,34.8869933333333,127.682191666667,127.683301666667,0.007246376811594203,0.3,0.0,132.22028985507248,358.4,0.0
az+TJcnPUuyLxMP2I4+04A==,120,2020-03-10 00:12:39,2020-03-10 22:42:13,35.4782833333333,35.5016533333333,129.37386,129.392788333333,4.678333333333333,12.1,0.0,199.09666666666666,351.0,0.0
azoqhizEKEtYvYOaxem/zA==,668,2020-03-10 00:00:20,2020-03-10 23:58:56,37.2614083333333,37.3532383333333,126.000658333333,126.115828333333,2.2324850299401198,10.7,0.0,170.76182634730537,359.8,0.7
azy46Ic6il23Mgjv7ruvPw==,46,2020-03-10 09:01:54,2020-03-10 11:55:17,34.6650833333333,34.7289483333333,127.546065,127.731033333333,7.126086956521739,9.9,0.0,129.77826086956523,242.2,4.7
b+14KKfrjRUJczwS3wFK0w==,282,2020-03-10 06:07:41,2020-03-10 23:54:39,31.95988,32.0192733333333,125.610705,125.646823333333,4.048581560283688,55.0,0.0,186.00070921985815,359.7,0.2
b+aEart+4xCY5+K2TtiNiw==,6983,2020-03-10 00:00:08,2020-03-10 23:59:49,34.7290166666667,34.729165,127.72591,127.726131666667,0.04993555778318775,0.4,0.0,243.68368895890018,287.7,206.4
b+xYDvCNan6C2p7R0EWaOg==,4360,2020-03-10 06:30:28,2020-03-10 20:45:00,35.9473833333333,36.02013,129.544506666667,129.5926,7.717798165137614,16.7,0.0,168.47513761467889,360.0,0.0
b/5Hkx3bxMmB/1ka2vEBXA==,45,2020-03-10 07:24:23,2020-03-10 14:07:00,37.43779,37.4378166666667,129.19216,129.192173333333,0.13999999999999999,0.6,0.0,344.4266666666667,360.0,159.0
b/EsP9xFUCOjHNvZi9JTuA==,6519,2020-03-10 04:46:20,2020-03-10 23:59:53,37.8278166666667,37.8279266666667,124.716816666667,124.716971666667,0.05526921306948919,0.5,0.0,80.92115355115816,358.4,0.0
b/UYZozxqbU2iPDT9eLUIA==,226,2020-03-10 00:57:30,2020-03-10 01:44:01,35.05664,35.0566866666667,128.973456666667,128.973516666667,0.03761061946902655,0.1,0.0,0.0,0.0,0.0
b/jNPqF0D0rQN9vfnw/7zg==,7916,2020-03-10 00:02:05,2020-03-10 23:59:50,36.6566416666667,36.6790583333333,125.867078333333,126.136111666667,0.6844239514906518,10.3,0.0,154.34986104092977,358.0,0.6
b0Oqfvz5yzKxdWtGqBOo4w==,10,2020-03-10 20:00:49,2020-03-10 20:16:57,37.950685,37.950695,124.729761666667,124.72979,0.21000000000000002,0.4,0.0,235.01,344.4,1.2
b0xeqZrlX/oQh52doKEjGg==,6157,2020-03-10 00:00:08,2020-03-10 20:06:36,34.80607,91.0,126.36254,181.0,0.2475231443885009,102.3,0.0,5.009030371934384,360.0,4.2
b19N9gH+hJfzBEnmCeTcbw==,629,2020-03-10 00:00:32,2020-03-10 23:59:39,32.01489,32.1361483333333,125.13577,125.249291666667,1.9643879173290937,8.7,0.0,7.0,7.0,7.0
b1p/LUYE6sv4YoaO0PMnCQ==,2299,2020-03-10 00:01:17,2020-03-10 23:59:28,34.9066316666667,34.974305,128.578085,128.614315,0.7893866898651587,6.5,0.0,197.32109612875163,359.8,0.0
b2czz9gEEpaS0eE2VAe3kg==,467,2020-03-10 00:00:28,2020-03-10 23:56:57,33.1031683333333,33.1749483333333,125.533203333333,125.580993333333,1.2890792291220556,4.3,0.0,169.8154175588865,357.6,0.1
b37Q+0fhGFVvzW9svAsPxg==,218,2020-03-10 00:00:40,2020-03-10 07:24:37,39.3961933333333,39.7302866666667,123.326066666667,123.475081666667,7.011926605504587,7.9,0.0,322.2298165137615,359.5,1.0
b3DTc8YZWJf1XCoH8hsE0Q==,109,2020-03-10 09:21:00,2020-03-10 12:19:50,34.8175066666667,34.884635,128.460056666667,128.478928333333,8.144954128440366,25.3,0.0,158.16146788990824,348.8,3.3
b42/OZkBpTZEQ73t533/wA==,653,2020-03-10 09:15:10,2020-03-10 17:02:51,35.0456733333333,35.0897166666667,129.000558333333,129.035281666667,3.5744257274119446,8.8,0.0,257.08483920367536,360.0,0.0
b47bCd61ydPttV6LXkwtbA==,2296,2020-03-10 05:19:19,2020-03-10 13:29:50,34.5382333333333,91.0,127.660366666667,181.0,8.132491289198606,14.4,0.0,140.10936411149825,359.9,0.0
b5Wo4f1lIB0RAXuI7DbU3Q==,1990,2020-03-10 08:52:37,2020-03-10 14:37:20,34.7474833333333,91.0,126.3205,181.0,2.5797989949748743,102.3,0.0,153.8665326633166,360.0,0.0
b5uOlIj2xOhyFfuITCyJIg==,8228,2020-03-10 00:00:00,2020-03-10 23:59:48,37.3935616666667,37.3952633333333,126.541896666667,126.544281666667,0.0743801652892562,0.5,0.0,205.3713539134662,359.9,0.0
b7z9ujp4IQXp8YaNzlbFhw==,18,2020-03-10 08:15:03,2020-03-10 09:56:22,34.8350033333333,34.840935,128.41868,128.441908333333,1.5333333333333334,6.7,0.0,165.42222222222222,338.4,0.0
b9AfLT7BIUPYtnyLXgx59Q==,7,2020-03-10 16:46:02,2020-03-10 16:54:03,34.9666583333333,34.9666666666667,126.390141666667,126.390148333333,0.014285714285714287,0.1,0.0,285.0285714285714,360.0,97.6
b9J2fDu2OzCMtvGP+AU7pQ==,3646,2020-03-10 00:00:08,2020-03-10 23:58:04,36.9669333333333,37.626415,124.362625,126.179606666667,8.67575425123423,11.8,0.0,120.44761382336807,358.0,0.0
bA3wu5dkDI0M+JPQ6el8PQ==,5061,2020-03-10 00:00:06,2020-03-10 16:29:00,32.1923883333333,33.9245983333333,125.499831666667,129.743585,13.51106500691563,16.6,10.3,64.3038134755977,87.4,45.8
bA5CnQx+G5m9t1PflvMiqA==,451,2020-03-10 06:04:09,2020-03-10 08:01:51,34.8409816666667,34.8428233333333,128.438843333333,128.439975,0.15210643015521064,4.5,0.0,179.88847006651883,359.4,4.1
bAZoS6vE2mXkVx/z7oGJcQ==,3054,2020-03-10 00:00:10,2020-03-10 11:47:03,35.8053333333333,37.3326833333333,123.618616666667,125.5923,11.511951538965292,12.4,8.9,279.3274394237066,359.0,2.0
bBJxj0cTSJfyQfESLAE6Pg==,452,2020-03-10 00:00:50,2020-03-10 23:57:51,36.0160666666667,36.0166166666667,129.4156,129.4159,0.0006637168141592921,0.1,0.0,129.34402654867256,359.5,1.4
bBgvtzm/jH8nF0BYRtTjXw==,3545,2020-03-10 00:00:26,2020-03-10 23:59:55,34.1806166666667,34.1931283333333,128.49716,128.52153,0.7242877291960508,5.4,0.0,168.53517630465444,359.7,0.0
bC1Z3N+g9d5jtq7eQJrnAw==,7472,2020-03-10 00:00:01,2020-03-10 23:59:53,35.4193,35.4785483333333,129.35155,129.391815,1.077301927194861,10.8,0.0,174.3387312633833,359.9,0.0
bC7pR0998OYXcWaacHrS2w==,2957,2020-03-10 00:00:01,2020-03-10 14:59:03,33.8321183333333,34.0138466666667,126.594095,129.741006666667,9.112106865065945,14.7,1.2,143.32475481907338,359.9,0.5
bCXvXd+rZulf02G2o8+W6Q==,725,2020-03-10 00:00:29,2020-03-10 23:57:41,37.524,37.524,129.1188,129.1188,0.0,0.0,0.0,0.0,0.0,0.0
bDUBOfqwxsMXTmD5TMypQA==,68,2020-03-10 09:47:40,2020-03-10 23:26:36,34.4712833333333,34.7150316666667,128.049676666667,128.186403333333,3.9441176470588233,8.8,0.0,300.4573529411765,350.7,250.4
bDhnzmLpflZhyUtns4m7kA==,14,2020-03-10 05:48:49,2020-03-10 06:23:38,34.9392833333333,34.93931,128.718201666667,128.718218333333,0.0071428571428571435,0.1,0.0,0.0,0.0,0.0
bEIBxsWeLMUnA+4l9UfMTA==,3252,2020-03-10 13:25:11,2020-03-10 23:00:24,36.3736216666667,38.395945,130.997996666667,131.631663333333,13.129059040590406,14.7,12.4,193.91743542435424,200.3,177.2
bEQLWvgJioXFoNZ0vCkVNQ==,362,2020-03-10 00:00:30,2020-03-10 23:58:31,34.6416083333333,34.642715,126.060091666667,126.061455,0.11795580110497238,0.9,0.0,163.5668508287293,357.0,0.5
bG7JClVGm07P5smQRx/tmQ==,90,2020-03-10 00:01:02,2020-03-10 01:27:32,35.51151,35.6214583333333,126.24832,126.46944,8.914444444444444,10.2,0.0,61.498888888888885,336.2,50.4
bHEtA62fqrgQYDIhlN9ksg==,650,2020-03-10 02:07:58,2020-03-10 13:33:44,37.1341266666667,37.373875,125.840368333333,126.716555,9.409230769230769,14.4,0.0,156.51415384615385,355.6,0.8
bHODkSEK7GmPBeBYRuys9g==,7359,2020-03-10 00:00:21,2020-03-10 23:59:41,34.7222733333333,34.9058166666667,127.669248333333,127.798391666667,1.8199483625492594,11.9,0.0,141.94610680799022,359.8,0.1
bI45pZMNtL0REiefH0dBtA==,35,2020-03-10 05:38:28,2020-03-10 15:46:32,37.65613,37.6562983333333,125.71233,125.712475,0.06571428571428571,2.0,0.0,3.9800000000000004,139.0,0.0
bK4rM3JqeFvssHo2ygxcvw==,583,2020-03-10 00:00:08,2020-03-10 23:59:24,34.1076016666667,34.340005,129.582898333333,130.038015,5.398627787307033,11.4,0.6,200.06243567753,340.3,7.0
bK8F48ndh8Dl9Bu3oieW5A==,8488,2020-03-10 00:00:04,2020-03-10 23:59:55,35.0977516666667,35.0979283333333,129.06534,129.065488333333,102.3,102.3,102.3,360.0,360.0,360.0
bKKXg7YnBzALVj7HuK+v9w==,474,2020-03-10 00:00:27,2020-03-10 08:44:56,35.783675,91.0,126.274715,181.0,9.064135021097046,102.3,0.0,33.609071729957805,360.0,0.0
bKsZGCxjqaF25m/wFxTYCg==,275,2020-03-10 06:07:38,2020-03-10 13:33:04,37.5448233333333,37.6570833333333,125.567788333333,125.72102,5.997818181818182,14.5,0.0,184.9556363636364,360.0,3.5
bLvMb8cQTkk/Ht7QzJ93AQ==,444,2020-03-10 00:01:42,2020-03-10 23:58:42,35.9757,35.9826166666667,126.5396,126.623633333333,0.7310810810810812,11.7,0.0,208.86396396396398,352.9,0.0
bMIXY1Ahnho0FwUSC1idSQ==,8179,2020-03-10 00:00:08,2020-03-10 23:59:57,34.7726266666667,34.8270366666667,126.003336666667,126.405753333333,1.0182662917227046,8.2,0.0,219.34084851448833,359.1,5.1
bMMseqJOMtCEU2prnoWG6w==,279,2020-03-10 04:51:48,2020-03-10 23:57:45,32.08517,32.0896283333333,125.499816666667,125.509798333333,0.26630824372759854,1.0,0.0,182.02795698924731,357.7,1.3
bMkWgW2LWSG+eEdvHXZkoQ==,243,2020-03-10 06:51:53,2020-03-10 11:15:13,34.923445,35.053895,128.48008,128.602108333333,0.9238683127572016,6.5,0.0,89.07777777777778,345.2,0.0
bMzqyolpfOZdSNhZD150qQ==,3464,2020-03-10 02:03:26,2020-03-10 23:59:56,31.9330333333333,33.689575,124.33135,126.996685,8.929647806004619,12.5,5.9,282.2079387990762,359.9,0.0
bNx9ASXadh5VmdXom0PZDw==,2278,2020-03-10 01:42:20,2020-03-10 08:07:07,35.01809,35.05471,128.983278333333,129.392045,7.1215100965759435,19.9,0.1,212.4169007901668,359.9,0.3
bO6hfOcnPfCwkQLJaMhe/w==,3655,2020-03-10 00:00:03,2020-03-10 23:58:59,32.26658,32.2723983333333,125.157506666667,125.164943333333,0.22205198358413133,1.0,0.0,182.26664842681257,359.8,0.0
bOlmMcHL9MQ2VsRdg0l9XA==,437,2020-03-10 00:03:56,2020-03-10 23:57:47,32.0401183333333,32.0427716666667,125.2866,125.288858333333,1.663386727688787,7.2,0.0,8.633867276887871,9.0,8.0
bP2lsyYooq/aPDnro5fBaA==,7159,2020-03-10 00:00:00,2020-03-10 23:59:53,34.7284183333333,34.72873,127.725626666667,127.725918333333,0.11701354937840482,1.7,0.0,182.1903198770778,359.0,20.5
bP4Js3fqrmwA1KoW2iqnOg==,6101,2020-03-10 00:00:03,2020-03-10 23:58:24,34.1474816666667,37.3418633333333,124.450845,126.639228333333,12.720455663006065,15.9,0.0,35.97800360596624,357.6,1.7
bQ5bMlugFTsQnyz9dsHdzA==,1,2020-03-10 07:37:12,2020-03-10 07:37:12,91.0,91.0,181.0,181.0,102.3,102.3,102.3,360.0,360.0,360.0
bQWZz9uTedvJhQL/Fj1ktw==,3134,2020-03-10 07:26:07,2020-03-10 16:39:14,34.7234166666667,34.72957,127.71508,127.730943333333,0.303063178047224,8.7,0.0,159.25682833439694,359.6,0.6
bQi+oqJzwkA4RTEkS6CdXg==,2605,2020-03-10 00:00:03,2020-03-10 16:25:31,36.1207716666667,36.5835383333333,126.116881666667,126.518373333333,5.509289827255278,102.3,0.0,127.74042226487524,360.0,0.0
bQoSmCp8RieT6S8PcVU80Q==,265,2020-03-10 00:05:18,2020-03-10 23:58:19,34.7269133333333,34.7294733333333,127.729348333333,127.733806666667,0.1830188679245283,4.9,0.0,12.39245283018868,346.9,0.0
bR33lWHPLWnvhgXlyZKAKQ==,5412,2020-03-10 06:44:46,2020-03-10 23:59:51,35.060395,35.107615,129.037998333333,129.155026666667,2.150147819660015,17.2,0.0,176.83008130081302,358.8,0.0
bRCdXIufH6yZGhKvg0ruiA==,8513,2020-03-10 00:00:07,2020-03-10 23:59:57,35.0506483333333,35.0511683333333,126.188055,126.189276666667,0.09666392576060143,1.5,0.0,203.3331258075884,359.8,10.6
bRwWyTlrTSaUt492k3NP7g==,4097,2020-03-10 00:00:03,2020-03-10 23:12:31,35.4389783333333,35.519015,129.351943333333,129.411441666667,10.05499145716378,18.0,0.0,197.34581401025142,359.9,0.0
