MMSI,일시,위도,경도,SOG,COG,Heading,거리
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 00:45:18,35.5249866666667,129.444123333333,0.0,12.6,113,59.93312949614913
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 00:45:18,34.6657633333333,129.057828333333,1.5,299.2,144,46.41848048909927
KgjoMKzQtV7+C6LMemncyQ==,2020-03-10 00:45:18,35.08034,129.003866666667,0.0,315.5,355,5.431487793242177
pZgHcCQNxyoLdLOX4dhtFQ==,2020-03-10 00:45:19,35.1006633333333,129.477408333333,0.7,18.2,142,37.819949279306634
NOqZW0lkww1HNis9FqiV+A==,2020-03-10 00:45:19,34.8854883333333,128.700205,0.0,360.0,511,39.79235919803794
pZgHcCQNxyoLdLOX4dhtFQ==,2020-03-10 00:45:19,35.1006633333333,129.477408333333,0.7,18.2,142,37.80957260860479
NOqZW0lkww1HNis9FqiV+A==,2020-03-10 00:45:19,34.8854883333333,128.700205,0.0,360.0,511,39.80922525612657
lgUpmIdgb/uQhvCyW+QiZw==,2020-03-10 00:45:20,34.8888,129.4124,13.5,235.0,236,38.54043230757676
J9/C7dJeuSSHYKqz+eHZ4g==,2020-03-10 00:45:20,35.11703,129.581658333333,1.2,176.9,158,47.40536750218086
GIJ16soGSLqWaUHEyCTIaw==,2020-03-10 00:45:20,35.0584483333333,129.402515,5.7,218.9,223,31.071818937380197
uu30XIvAe9g4uvSQozBJNQ==,2020-03-10 00:45:20,34.9609333333333,129.102066666667,9.2,339.4,339,14.111784467777722
c2YvZtQ/z+e0LqCxqJWsNQ==,2020-03-10 00:45:20,35.0997916666667,129.061148333333,0.0,243.2,511,1.755328700325204
A4kYs/RcwLDyr3unfBEKtw==,2020-03-10 00:45:20,35.409075,129.378405,12.2,176.7,180,46.07357776848151
Q0H8h8OnqFT5YT5shKtogA==,2020-03-10 00:45:23,35.0369433333333,128.781415,7.7,161.7,167,26.243888568022438
tqw8sxkjzl4hK3OXFXSwZg==,2020-03-10 00:45:23,34.5521266666667,128.964558333333,1.2,177.4,307,59.701457093353625
RAb8Gy1WlpJNld1OqrEHHQ==,2020-03-10 00:45:23,35.0828416666667,128.993081666667,0.0,54.0,511,6.408859992004641
ZRZ3z57nB/VYZ9a8TUFoPg==,2020-03-10 00:45:23,35.0312666666667,129.083816666667,6.3,283.5,269,6.149708747785729
McSRVfwQgs01icJ75bOrTA==,2020-03-10 00:45:23,35.0788416666667,128.993395,0.0,250.1,511,6.405386448673071
Na1KG4x44GiA7NoI6rKu+A==,2020-03-10 00:45:24,35.0829583333333,128.99304,0.0,348.7,187,6.390044437611974
QVolkHAoZ1GeOr4vgBM+RA==,2020-03-10 00:45:24,35.068415,129.007403333333,0.0,0.0,325,5.36838502194882
bK8F48ndh8Dl9Bu3oieW5A==,2020-03-10 00:45:24,35.097835,129.065381666667,102.3,360.0,511,1.5405362055580785
CIua8RLUPGGA/95iwHa5FQ==,2020-03-10 00:45:24,35.09805,129.064848333333,0.0,36.0,511,1.55844010268931
Na1KG4x44GiA7NoI6rKu+A==,2020-03-10 00:45:24,35.0829583333333,128.99304,0.0,348.7,187,6.395337748906157
QVolkHAoZ1GeOr4vgBM+RA==,2020-03-10 00:45:24,35.068415,129.007403333333,0.0,0.0,325,5.375369769283055
bK8F48ndh8Dl9Bu3oieW5A==,2020-03-10 00:45:24,35.097835,129.065381666667,102.3,360.0,511,1.5334310251783072
CIua8RLUPGGA/95iwHa5FQ==,2020-03-10 00:45:24,35.09805,129.064848333333,0.0,36.0,511,1.5514794064362578
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 00:45:26,35.52499,129.444118333333,0.0,12.6,113,59.94689234476383
KveWBFM4U1kc1gEy0XGjiA==,2020-03-10 00:45:26,35.47586,129.402486666667,0.0,151.6,511,53.31567048999715
JN2qBUBPgaa02OjaSeZE5Q==,2020-03-10 00:45:26,35.0995833333333,129.0612,0.0,130.0,511,1.7323935546131677
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 00:45:27,34.665805,129.057756666667,1.4,299.1,144,46.417606961868536
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 00:45:27,35.0576916666667,128.99807,0.0,360.0,511,6.629981708649497
if8TozhkShFYSomJQhFbPQ==,2020-03-10 00:45:27,35.160805,129.676881666667,10.4,222.5,220,56.5781567963845
KgjoMKzQtV7+C6LMemncyQ==,2020-03-10 00:45:28,35.0803333333333,129.003873333333,0.0,305.2,355,5.431683029844929
KgjoMKzQtV7+C6LMemncyQ==,2020-03-10 00:45:28,35.0803333333333,129.003873333333,0.0,305.2,355,5.431146403506423
GIJ16soGSLqWaUHEyCTIaw==,2020-03-10 00:45:29,35.0581483333333,129.402365,5.7,218.9,223,31.07209523854677
uu30XIvAe9g4uvSQozBJNQ==,2020-03-10 00:45:29,34.9613,129.1019,9.2,339.8,339,14.070085473303365
U1u1DOCr5w6nJBK6gwk3kQ==,2020-03-10 00:45:29,35.0974266666667,129.066131666667,0.0,169.5,124,1.5080831104276662
GIJ16soGSLqWaUHEyCTIaw==,2020-03-10 00:45:29,35.0581483333333,129.402365,5.7,218.9,223,31.067336146514485
uu30XIvAe9g4uvSQozBJNQ==,2020-03-10 00:45:29,34.9613,129.1019,9.2,339.8,339,14.079194109399694
U1u1DOCr5w6nJBK6gwk3kQ==,2020-03-10 00:45:29,35.0974266666667,129.066131666667,0.0,169.5,124,1.496317478852198
pZgHcCQNxyoLdLOX4dhtFQ==,2020-03-10 00:45:30,35.1006933333333,129.477426666667,0.7,20.4,140,37.81245891388753
re8aVtHSGuSR0ORXGufzkw==,2020-03-10 00:45:30,35.0804216666667,129.004091666667,0.1,0.0,511,5.409995432163663
c2YvZtQ/z+e0LqCxqJWsNQ==,2020-03-10 00:45:30,35.0997916666667,129.06115,0.0,48.7,511,1.739456537061592
tqw8sxkjzl4hK3OXFXSwZg==,2020-03-10 00:45:31,34.5520733333333,128.964558333333,1.2,178.1,307,59.70082903174549
bv44fr2kkSVIMCRHkoRhlQ==,2020-03-10 00:45:31,35.08275,128.993233333333,0.0,128.9,186,6.387392728738621
A4kYs/RcwLDyr3unfBEKtw==,2020-03-10 00:45:31,35.40851,129.378426666667,12.2,178.3,180,46.030001336526006
tqw8sxkjzl4hK3OXFXSwZg==,2020-03-10 00:45:31,34.5520733333333,128.964558333333,1.2,178.1,307,59.70784849799864
bv44fr2kkSVIMCRHkoRhlQ==,2020-03-10 00:45:31,35.08275,128.993233333333,0.0,128.9,186,6.391640482024212
A4kYs/RcwLDyr3unfBEKtw==,2020-03-10 00:45:31,35.40851,129.378426666667,12.2,178.3,180,46.022381343936566
J9/C7dJeuSSHYKqz+eHZ4g==,2020-03-10 00:45:32,35.1169616666667,129.581663333333,1.2,177.4,158,47.39859545135577
YS+hKrEf8JrtYb652ltcMA==,2020-03-10 00:45:32,35.0256166666667,129.081333333333,0.0,303.0,18,6.6906761860394175
4KdQUtyGiO2kQ5R9N3Ol4w==,2020-03-10 00:45:32,35.0976666666667,129.065666666667,0.0,61.9,0,1.5217212784690448
Na1KG4x44GiA7NoI6rKu+A==,2020-03-10 00:45:33,35.08296,128.99304,0.0,348.7,187,6.389885304335637
RAb8Gy1WlpJNld1OqrEHHQ==,2020-03-10 00:45:33,35.0828383333333,128.993075,0.0,48.3,511,6.386974498591295
McSRVfwQgs01icJ75bOrTA==,2020-03-10 00:45:33,35.0788416666667,128.993395,0.0,250.1,511,6.382933857779438
OQWhZ2KDK8gVib/IGXBJjw==,2020-03-10 00:45:33,35.0633383333333,129.011146666667,0.0,360.0,18,5.267006576209954
ZRZ3z57nB/VYZ9a8TUFoPg==,2020-03-10 00:45:34,35.0313,129.083466666667,6.3,278.1,264,6.147928821976196
qwd6zWiXAaMNy8WnyC+ztw==,2020-03-10 00:45:34,35.01313,129.056055,10.2,83.8,84,7.90782168088003
juA2dq+E82VLHPvupVGohg==,2020-03-10 00:45:34,35.10315,129.0597,0.0,269.8,511,2.131128516173763
bK8F48ndh8Dl9Bu3oieW5A==,2020-03-10 00:45:34,35.097835,129.065386666667,102.3,360.0,511,1.5292473683803849
CIua8RLUPGGA/95iwHa5FQ==,2020-03-10 00:45:34,35.09805,129.064846666667,0.0,40.0,511,1.5474966511084385
ZRZ3z57nB/VYZ9a8TUFoPg==,2020-03-10 00:45:34,35.0313,129.083466666667,6.3,278.1,264,6.149085026126816
qwd6zWiXAaMNy8WnyC+ztw==,2020-03-10 00:45:34,35.01313,129.056055,10.2,83.8,84,7.905411205388753
juA2dq+E82VLHPvupVGohg==,2020-03-10 00:45:34,35.10315,129.0597,0.0,269.8,511,2.1314091294697692
bK8F48ndh8Dl9Bu3oieW5A==,2020-03-10 00:45:34,35.097835,129.065386666667,102.3,360.0,511,1.5320860658245188
CIua8RLUPGGA/95iwHa5FQ==,2020-03-10 00:45:34,35.09805,129.064846666667,0.0,40.0,511,1.5500378816897638
JN2qBUBPgaa02OjaSeZE5Q==,2020-03-10 00:45:35,35.0995833333333,129.0612,0.0,130.0,511,1.7319238238620593
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 00:45:37,34.665845,129.057683333333,1.5,300.7,144,46.4138005252833
if8TozhkShFYSomJQhFbPQ==,2020-03-10 00:45:37,35.16045,129.676488333333,10.4,222.3,220,56.536538727141725
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 00:45:37,34.665845,129.057683333333,1.5,300.7,144,46.3991196318697
if8TozhkShFYSomJQhFbPQ==,2020-03-10 00:45:37,35.16045,129.676488333333,10.4,222.3,220,56.54552996306176
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 00:45:37,34.665845,129.057683333333,1.5,300.7,144,46.39663556967965
if8TozhkShFYSomJQhFbPQ==,2020-03-10 00:45:37,35.16045,129.676488333333,10.4,222.3,220,56.53646310879269
KgjoMKzQtV7+C6LMemncyQ==,2020-03-10 00:45:38,35.080335,129.00387,0.0,309.0,355,5.427411142630187
KgjoMKzQtV7+C6LMemncyQ==,2020-03-10 00:45:38,35.080335,129.00387,0.0,309.0,355,5.442369495443357
lgUpmIdgb/uQhvCyW+QiZw==,2020-03-10 00:45:39,34.88805,129.411066666667,13.5,235.0,236,38.49305713695106
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 00:45:39,35.0576916666667,128.998075,0.0,360.0,511,6.627798296115859
uu30XIvAe9g4uvSQozBJNQ==,2020-03-10 00:45:39,34.96175,129.101683333333,9.2,338.0,339,14.022190171286896
c2YvZtQ/z+e0LqCxqJWsNQ==,2020-03-10 00:45:39,35.09979,129.061151666667,0.0,285.3,511,1.7485124539621977
J9/C7dJeuSSHYKqz+eHZ4g==,2020-03-10 00:45:40,35.116915,129.581666666667,1.2,176.8,158,47.42183858042249
pZgHcCQNxyoLdLOX4dhtFQ==,2020-03-10 00:45:40,35.1007266666667,129.477441666667,0.7,23.1,140,37.82828909308216
re8aVtHSGuSR0ORXGufzkw==,2020-03-10 00:45:40,35.08043,129.004088333333,0.0,0.0,511,5.396110978831225
A4kYs/RcwLDyr3unfBEKtw==,2020-03-10 00:45:40,35.4079966666667,129.378445,12.2,178.4,180,45.97735854497421
bv44fr2kkSVIMCRHkoRhlQ==,2020-03-10 00:45:42,35.0827333333333,128.993233333333,0.0,128.9,186,6.387278751170693
bv44fr2kkSVIMCRHkoRhlQ==,2020-03-10 00:45:42,35.0827333333333,128.993233333333,0.0,128.9,186,6.3872437413208365
bv44fr2kkSVIMCRHkoRhlQ==,2020-03-10 00:45:42,35.0827333333333,128.993233333333,0.0,128.9,186,6.377429910444429
RAb8Gy1WlpJNld1OqrEHHQ==,2020-03-10 00:45:43,35.0828466666667,128.993083333333,0.0,62.8,511,6.414693463365435
CIua8RLUPGGA/95iwHa5FQ==,2020-03-10 00:45:43,35.0980483333333,129.064846666667,0.0,346.0,511,1.5384918796720382
pi8MdWlt5QpyQRqXIwVcLA==,2020-03-10 00:45:43,35.0681433333333,129.041853333333,0.0,136.7,29,2.6549388120659887
Q0H8h8OnqFT5YT5shKtogA==,2020-03-10 00:45:44,35.0362,128.781711666667,7.7,161.7,168,26.213027324353003
ZRZ3z57nB/VYZ9a8TUFoPg==,2020-03-10 00:45:44,35.0313333333333,129.083116666667,6.2,272.8,260,6.129720449327057
McSRVfwQgs01icJ75bOrTA==,2020-03-10 00:45:44,35.0788416666667,128.993395,0.0,250.1,511,6.384026934077982
juA2dq+E82VLHPvupVGohg==,2020-03-10 00:45:44,35.10315,129.0597,0.0,295.7,511,2.1385352563725024
KveWBFM4U1kc1gEy0XGjiA==,2020-03-10 00:45:45,35.4758583333333,129.402481666667,0.0,151.6,511,53.31204494203162
qwd6zWiXAaMNy8WnyC+ztw==,2020-03-10 00:45:45,35.0131916666667,129.056683333333,10.2,83.4,85,7.911717451964866
bK8F48ndh8Dl9Bu3oieW5A==,2020-03-10 00:45:45,35.0978433333333,129.065391666667,102.3,360.0,511,1.5183424558967042
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 00:45:46,35.5249916666667,129.444106666667,0.0,12.6,113,59.93488682993966
JN2qBUBPgaa02OjaSeZE5Q==,2020-03-10 00:45:46,35.0995833333333,129.0612,0.0,130.0,511,1.73052192989376
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 00:45:46,35.5249916666667,129.444106666667,0.0,12.6,113,59.929692504735485
JN2qBUBPgaa02OjaSeZE5Q==,2020-03-10 00:45:46,35.0995833333333,129.0612,0.0,130.0,511,1.7170549777575939
uu30XIvAe9g4uvSQozBJNQ==,2020-03-10 00:45:50,34.9621833333333,129.101466666667,9.2,340.1,339,13.979985825692218
A4kYs/RcwLDyr3unfBEKtw==,2020-03-10 00:45:50,35.40743,129.378455,12.2,179.4,180,45.92636402212414
juA2dq+E82VLHPvupVGohg==,2020-03-10 00:45:53,35.1031533333333,129.059703333333,0.0,323.0,511,2.1330946487486773
CIua8RLUPGGA/95iwHa5FQ==,2020-03-10 00:45:53,35.0980483333333,129.064846666667,0.0,123.0,511,1.5486712870022736
juA2dq+E82VLHPvupVGohg==,2020-03-10 00:45:53,35.1031533333333,129.059703333333,0.0,323.0,511,2.1390780499385866
CIua8RLUPGGA/95iwHa5FQ==,2020-03-10 00:45:53,35.0980483333333,129.064846666667,0.0,123.0,511,1.5578094969048515
KveWBFM4U1kc1gEy0XGjiA==,2020-03-10 00:45:55,35.4758566666667,129.402483333333,0.0,151.6,511,53.30224694020144
ZRZ3z57nB/VYZ9a8TUFoPg==,2020-03-10 00:45:55,35.0313333333333,129.082716666667,6.1,263.1,257,6.1247845826213245
bK8F48ndh8Dl9Bu3oieW5A==,2020-03-10 00:45:55,35.0978466666667,129.065388333333,102.3,360.0,511,1.5310654123027425
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 00:45:56,35.52499,129.444101666667,0.0,12.6,113,59.9369239079894
kJl4MWz6Ttpr4//b4b+ujA==,2020-03-10 00:45:56,35.05773,128.998003333333,0.2,0.0,511,6.6347961376990305
JN2qBUBPgaa02OjaSeZE5Q==,2020-03-10 00:45:56,35.0995833333333,129.0612,0.0,130.0,511,1.7323903723398921
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 00:45:57,34.6659133333333,129.057536666667,1.5,299.4,144,46.391076020119215
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 00:45:57,34.6659133333333,129.057536666667,1.5,299.4,144,46.388294030346685
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 00:45:57,34.6659133333333,129.057536666667,1.5,299.4,144,46.40076428246462
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 00:45:58,35.05769,128.998053333333,0.0,360.0,511,6.6168668886352435
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 00:45:58,35.05769,128.998053333333,0.0,360.0,511,6.615257023160931
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 00:45:58,35.05769,128.998053333333,0.0,360.0,511,6.629329292666621
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 00:45:58,35.05769,128.998053333333,0.0,360.0,511,6.620319711764123
pZgHcCQNxyoLdLOX4dhtFQ==,2020-03-10 00:45:59,35.1007866666667,129.47747,0.7,20.0,139,37.820826621633366
c2YvZtQ/z+e0LqCxqJWsNQ==,2020-03-10 00:45:59,35.0997916666667,129.061155,0.0,119.1,511,1.7567272380923427
KgjoMKzQtV7+C6LMemncyQ==,2020-03-10 00:45:59,35.08034,129.00383,0.0,287.7,355,5.4300989985469466
GIJ16soGSLqWaUHEyCTIaw==,2020-03-10 00:46:01,35.057465,129.401715,5.7,219.9,222,31.008674805596666
YS+hKrEf8JrtYb652ltcMA==,2020-03-10 00:46:01,35.0256166666667,129.081366666667,0.0,303.0,20,6.689977106593523
4KdQUtyGiO2kQ5R9N3Ol4w==,2020-03-10 00:46:01,35.0976833333333,129.06565,0.0,61.9,0,1.5270774493884527
A4kYs/RcwLDyr3unfBEKtw==,2020-03-10 00:46:01,35.4067983333333,129.378453333333,12.2,180.1,180,45.8795584948902
J9/C7dJeuSSHYKqz+eHZ4g==,2020-03-10 00:46:02,35.1167916666667,129.581675,1.2,176.4,158,47.40539978228833
tqw8sxkjzl4hK3OXFXSwZg==,2020-03-10 00:46:03,34.551885,128.96456,1.2,180.1,307,59.73480930574423
Na1KG4x44GiA7NoI6rKu+A==,2020-03-10 00:46:03,35.0829616666667,128.993041666667,0.0,348.7,187,6.39267367265938
bv44fr2kkSVIMCRHkoRhlQ==,2020-03-10 00:46:03,35.08275,128.993233333333,0.0,128.9,186,6.375743676868698
CIua8RLUPGGA/95iwHa5FQ==,2020-03-10 00:46:03,35.0980483333333,129.064848333333,0.0,236.0,511,1.5476920094758253
McSRVfwQgs01icJ75bOrTA==,2020-03-10 00:46:04,35.0788416666667,128.993395,0.0,250.1,511,6.395853682686149
juA2dq+E82VLHPvupVGohg==,2020-03-10 00:46:04,35.103155,129.059703333333,0.0,304.6,511,2.130600823610296
bK8F48ndh8Dl9Bu3oieW5A==,2020-03-10 00:46:04,35.0978466666667,129.065383333333,102.3,360.0,511,1.5300115343965415
KveWBFM4U1kc1gEy0XGjiA==,2020-03-10 00:46:06,35.47585,129.402483333333,0.0,151.6,511,53.31692348862217
KveWBFM4U1kc1gEy0XGjiA==,2020-03-10 00:46:06,35.47585,129.402483333333,0.0,151.6,511,53.297772683637966
eHDSwpfYjeS4X4bvUKGqQQ==,2020-03-10 00:46:08,35.4598883333333,129.372475,0.0,136.6,23,50.30263956027141
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 00:46:08,34.6659516666667,129.057456666667,1.5,298.5,144,46.38429946865391
if8TozhkShFYSomJQhFbPQ==,2020-03-10 00:46:08,35.1593,129.675223333333,10.4,221.8,219,56.40363372334649
eHDSwpfYjeS4X4bvUKGqQQ==,2020-03-10 00:46:08,35.4598883333333,129.372475,0.0,136.6,23,50.298794526003654
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 00:46:08,34.6659516666667,129.057456666667,1.5,298.5,144,46.39546563192251
if8TozhkShFYSomJQhFbPQ==,2020-03-10 00:46:08,35.1593,129.675223333333,10.4,221.8,219,56.41169708822938
eHDSwpfYjeS4X4bvUKGqQQ==,2020-03-10 00:46:08,35.4598883333333,129.372475,0.0,136.6,23,50.298601182928266
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 00:46:08,34.6659516666667,129.057456666667,1.5,298.5,144,46.40747189374199
if8TozhkShFYSomJQhFbPQ==,2020-03-10 00:46:08,35.1593,129.675223333333,10.4,221.8,219,56.42743736192984
pZgHcCQNxyoLdLOX4dhtFQ==,2020-03-10 00:46:09,35.1008216666667,129.477483333333,0.8,19.7,139,37.8222659965566
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 00:46:09,35.0576816666667,128.998066666667,0.1,360.0,511,6.628649966641515
uu30XIvAe9g4uvSQozBJNQ==,2020-03-10 00:46:09,34.96295,129.101116666667,9.2,339.7,339,13.889734976282021
YS+hKrEf8JrtYb652ltcMA==,2020-03-10 00:46:12,35.0256166666667,129.081366666667,0.0,272.0,20,6.691156489267325
4KdQUtyGiO2kQ5R9N3Ol4w==,2020-03-10 00:46:12,35.0976666666667,129.065666666667,0.0,61.9,0,1.524138182128914
bv44fr2kkSVIMCRHkoRhlQ==,2020-03-10 00:46:12,35.08275,128.993233333333,0.0,128.9,186,6.390370249212448
YS+hKrEf8JrtYb652ltcMA==,2020-03-10 00:46:12,35.0256166666667,129.081366666667,0.0,272.0,20,6.688147718617996
4KdQUtyGiO2kQ5R9N3Ol4w==,2020-03-10 00:46:12,35.0976666666667,129.065666666667,0.0,61.9,0,1.5272712168442124
bv44fr2kkSVIMCRHkoRhlQ==,2020-03-10 00:46:12,35.08275,128.993233333333,0.0,128.9,186,6.390148228744896
RAb8Gy1WlpJNld1OqrEHHQ==,2020-03-10 00:46:14,35.0828633333333,128.993085,0.0,49.2,511,6.391480965542153
ZRZ3z57nB/VYZ9a8TUFoPg==,2020-03-10 00:46:14,35.0312166666667,129.082066666667,6.1,254.7,258,6.113049299459329
McSRVfwQgs01icJ75bOrTA==,2020-03-10 00:46:14,35.0788416666667,128.993395,0.0,250.1,511,6.388416540668583
juA2dq+E82VLHPvupVGohg==,2020-03-10 00:46:14,35.1031566666667,129.059698333333,0.1,293.0,511,2.1399338061423885
CIua8RLUPGGA/95iwHa5FQ==,2020-03-10 00:46:14,35.0980466666667,129.064848333333,0.0,308.0,511,1.5573519251067476
RAb8Gy1WlpJNld1OqrEHHQ==,2020-03-10 00:46:14,35.0828633333333,128.993085,0.0,49.2,511,6.387432898877508
ZRZ3z57nB/VYZ9a8TUFoPg==,2020-03-10 00:46:14,35.0312166666667,129.082066666667,6.1,254.7,258,6.123474765909161
McSRVfwQgs01icJ75bOrTA==,2020-03-10 00:46:14,35.0788416666667,128.993395,0.0,250.1,511,6.385057104247636
juA2dq+E82VLHPvupVGohg==,2020-03-10 00:46:14,35.1031566666667,129.059698333333,0.1,293.0,511,2.129798737363664
CIua8RLUPGGA/95iwHa5FQ==,2020-03-10 00:46:14,35.0980466666667,129.064848333333,0.0,308.0,511,1.548214919054722
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 00:46:17,35.0576916666667,128.998065,0.0,360.0,511,6.626444165288065
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 00:46:17,35.0576916666667,128.998065,0.0,360.0,511,6.631835862198244
lgUpmIdgb/uQhvCyW+QiZw==,2020-03-10 00:46:19,34.8866833333333,129.4086,13.5,235.0,236,38.41130404569661
pZgHcCQNxyoLdLOX4dhtFQ==,2020-03-10 00:46:19,35.100855,129.477498333333,0.8,20.4,139,37.835245975613134
NOqZW0lkww1HNis9FqiV+A==,2020-03-10 00:46:19,34.8854866666667,128.700201666667,0.0,360.0,511,39.79487628457508
if8TozhkShFYSomJQhFbPQ==,2020-03-10 00:46:19,35.158975,129.674875,10.4,221.6,219,56.38182932104564
lgUpmIdgb/uQhvCyW+QiZw==,2020-03-10 00:46:19,34.8866833333333,129.4086,13.5,235.0,236,38.39071769277838
pZgHcCQNxyoLdLOX4dhtFQ==,2020-03-10 00:46:19,35.100855,129.477498333333,0.8,20.4,139,37.82177206776412
NOqZW0lkww1HNis9FqiV+A==,2020-03-10 00:46:19,34.8854866666667,128.700201666667,0.0,360.0,511,39.798210637718185
if8TozhkShFYSomJQhFbPQ==,2020-03-10 00:46:19,35.158975,129.674875,10.4,221.6,219,56.37003966740487
lgUpmIdgb/uQhvCyW+QiZw==,2020-03-10 00:46:19,34.8866833333333,129.4086,13.5,235.0,236,38.40277260130912
pZgHcCQNxyoLdLOX4dhtFQ==,2020-03-10 00:46:19,35.100855,129.477498333333,0.8,20.4,139,37.82378611225136
NOqZW0lkww1HNis9FqiV+A==,2020-03-10 00:46:19,34.8854866666667,128.700201666667,0.0,360.0,511,39.80519578199841
if8TozhkShFYSomJQhFbPQ==,2020-03-10 00:46:19,35.158975,129.674875,10.4,221.6,219,56.37033713686236
lgUpmIdgb/uQhvCyW+QiZw==,2020-03-10 00:46:19,34.8866833333333,129.4086,13.5,235.0,236,38.4218876694837
pZgHcCQNxyoLdLOX4dhtFQ==,2020-03-10 00:46:19,35.100855,129.477498333333,0.8,20.4,139,37.84521859049339
NOqZW0lkww1HNis9FqiV+A==,2020-03-10 00:46:19,34.8854866666667,128.700201666667,0.0,360.0,511,39.78853390003963
if8TozhkShFYSomJQhFbPQ==,2020-03-10 00:46:19,35.158975,129.674875,10.4,221.6,219,56.39131426875196
J9/C7dJeuSSHYKqz+eHZ4g==,2020-03-10 00:46:20,35.1166883333333,129.58168,1.3,176.5,158,47.401696998560226
GIJ16soGSLqWaUHEyCTIaw==,2020-03-10 00:46:20,35.0570966666667,129.401363333333,5.7,219.9,222,30.978993638996286
c2YvZtQ/z+e0LqCxqJWsNQ==,2020-03-10 00:46:20,35.0997966666667,129.061143333333,0.0,195.9,511,1.7549494983116802
A4kYs/RcwLDyr3unfBEKtw==,2020-03-10 00:46:20,35.40566,129.378456666667,12.2,179.9,181,45.77826401890831
4KdQUtyGiO2kQ5R9N3Ol4w==,2020-03-10 00:46:22,35.0976666666667,129.065683333333,0.0,61.9,0,1.5292064225510729
tqw8sxkjzl4hK3OXFXSwZg==,2020-03-10 00:46:23,34.5517666666667,128.964556666667,1.2,180.4,307,59.75233393102614
RAb8Gy1WlpJNld1OqrEHHQ==,2020-03-10 00:46:23,35.0828683333333,128.99309,0.0,37.7,511,6.421761755514568
McSRVfwQgs01icJ75bOrTA==,2020-03-10 00:46:23,35.0788416666667,128.993395,0.0,250.1,511,6.419715767260172
juA2dq+E82VLHPvupVGohg==,2020-03-10 00:46:23,35.1031566666667,129.059698333333,0.0,284.8,511,2.1351572002848878
Na1KG4x44GiA7NoI6rKu+A==,2020-03-10 00:46:24,35.0829616666667,128.99304,0.0,348.7,187,6.39584713865311
bK8F48ndh8Dl9Bu3oieW5A==,2020-03-10 00:46:24,35.0978483333333,129.065373333333,102.3,360.0,511,1.5392993151196435
CIua8RLUPGGA/95iwHa5FQ==,2020-03-10 00:46:24,35.0980483333333,129.064848333333,0.0,249.0,511,1.5558348093681431
Na1KG4x44GiA7NoI6rKu+A==,2020-03-10 00:46:24,35.0829616666667,128.99304,0.0,348.7,187,6.391138875236058
bK8F48ndh8Dl9Bu3oieW5A==,2020-03-10 00:46:24,35.0978483333333,129.065373333333,102.3,360.0,511,1.5322491853122302
CIua8RLUPGGA/95iwHa5FQ==,2020-03-10 00:46:24,35.0980483333333,129.064848333333,0.0,249.0,511,1.5485983586753695
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 00:46:27,34.6660183333333,129.057318333333,1.5,299.6,144,46.39588644373662
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 00:46:27,35.05769,128.998061666667,0.1,360.0,511,6.63262680318881
if8TozhkShFYSomJQhFbPQ==,2020-03-10 00:46:27,35.15865,129.67453,10.4,221.5,219,56.32983614564678
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 00:46:27,34.6660183333333,129.057318333333,1.5,299.6,144,46.37724634363821
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 00:46:27,35.05769,128.998061666667,0.1,360.0,511,6.626963408499622
if8TozhkShFYSomJQhFbPQ==,2020-03-10 00:46:27,35.15865,129.67453,10.4,221.5,219,56.32977890310675
KgjoMKzQtV7+C6LMemncyQ==,2020-03-10 00:46:28,35.0803683333333,129.003813333333,0.0,329.3,355,5.438597039918496
KgjoMKzQtV7+C6LMemncyQ==,2020-03-10 00:46:28,35.0803683333333,129.003813333333,0.0,329.3,355,5.4375769362254776
